Name,ID,Ingredient,Form,Dosage
rebif,28104391708,interferonbeta-1a,inject,22 mikrogram/0.5 ml
rebif,28104466508,interferonbeta-1a,inject,44 mikrogram/0.5 ml
rebif,28104466308,interferonbeta-1a,inject,8.8 mikrogram/0.1 ml
rebif,28106622121,interferonbeta-1a,inject,22 mikrogram/0.5 ml
rebif,28106622221,interferonbeta-1a,inject,44 mikrogram/0.5 ml
rebif,28106621521,interferonbeta-1a,inject,22 mikrogram
rebif,28106621721,interferonbeta-1a,inject,44 mikrogram
rebif,28106621621,interferonbeta-1a,inject,22 mikrogram
rebif,28106621821,interferonbeta-1a,inject,44 mikrogram
reblozyl,28106269119,luspatercept,powder,25 mg
reblozyl,28106269219,luspatercept,powder,75 mg
recarbrio,28106192418,"cilastatinsodium,imipenemmonohydrate,relebactammonohydrate",powder,500/500/250 mg
recocam,28104682610,meloxicam,inject,20 mg/ml
reconcile,28104127707,fluoxetinehydrochloride,tablet,16 mg
reconcile,28104127807,fluoxetinehydrochloride,tablet,32 mg
reconcile,28104127907,fluoxetinehydrochloride,tablet,64 mg
reconcile,28104127607,fluoxetinehydrochloride,tablet,8 mg
rectogesic,28103851805,glyceryltrinitrate,ointment,4 mg/g
redap,28101942297,adapalene,cream,1 mg/g
redap,28101713294,adapalene,gel,1 mg/g
refacto,28103002398,moroctocogalfa,powder,1.000 ie
refacto,28103349602,moroctocogalfa,powder,2.000 ie
refacto,28103002198,moroctocogalfa,powder,250 ie
refacto,28103002298,moroctocogalfa,powder,500 ie
refacto af,28104687310,moroctocogalfa,powder,1000 iu
refacto af,28104687410,moroctocogalfa,powder,2000 iu
refacto af,28104687510,moroctocogalfa,powder,3000 iu
refacto af,28104687210,moroctocogalfa,powder,500 iu
refacto af,28104518009,moroctocogalfa,powder,1.000 ie
refacto af,28104518109,moroctocogalfa,powder,2.000 ie
refacto af,28104517809,moroctocogalfa,powder,250 ie
refacto af,28104517909,moroctocogalfa,powder,500 ie
refacto af,28105092312,moroctocogalfa,powder,250 ie
refixia,28105725816,nonacogbetapegol,powder,1000 ie
refixia,28105725916,nonacogbetapegol,powder,2000 ie
refixia,28106750522,nonacogbetapegol,powder,3000 ie
refixia,28105725716,nonacogbetapegol,powder,500 ie
regranex,28101915697,becaplermin,gel,100 mikrogram/g
rekambys,28106311319,rilpivirine,inject,600 mg
rekambys,28106581719,rilpivirine,inject,900 mg
rekovelle,28105691415,follitropindelta,inject,12 mikrogram
rekovelle,28105691515,follitropindelta,inject,36 mikrogram
rekovelle,28105691615,follitropindelta,inject,72 mikrogram
rekovelle,28106082517,follitropindelta,inject,12 mikrogram
rekovelle,28106083017,follitropindelta,inject,36 mikrogram
rekovelle,28106083117,follitropindelta,inject,72 mikrogram
relafalk,28106031117,rifamycinsodium,tablet,200 mg
relaquine,28106436720,acepromazinemaleate,gel,35 mg/ml
relenza,28103068599,zanamivir,powder,5 mg
relifex,28104022706,nabumetone,tablet,500 mg
relistor,28104188907,methylnaltrexonebromide,inject,12 mg /0.6 ml
relistor,28105952507,methylnaltrexonebromide,inject,12 mg/0.6 ml
relistor,28104754110,methylnaltrexonebromide,inject,8 mg /0.4 ml
relpax,28103230801,etriptanhydrobromide,tablet,20 mg
relpax,28103230901,etriptanhydrobromide,tablet,40 mg
relpax,28107054123,etriptanhydrobromide,tablet,40 mg
reltebon depot,28105182412,oxycodonehydrochloride,tablet,10 mg
reltebon depot,28105182512,oxycodonehydrochloride,tablet,15 mg
reltebon depot,28107021123,oxycodonehydrochloride,tablet,15 mg
reltebon depot,28107109224,oxycodonehydrochloride,tablet,15 mg
reltebon depot,28105182612,oxycodonehydrochloride,tablet,20 mg
reltebon depot,28105182712,oxycodonehydrochloride,tablet,30 mg
reltebon depot,28107021823,oxycodonehydrochloride,tablet,30 mg
reltebon depot,28105182812,oxycodonehydrochloride,tablet,40 mg
reltebon depot,28105182312,oxycodonehydrochloride,tablet,5 mg
reltebon depot,28105182912,oxycodonehydrochloride,tablet,60 mg
reltebon depot,28105183012,oxycodonehydrochloride,tablet,80 mg
relvar ellipta,28105147812,"fluticasonefuroate,vilanterol",powder,184 mikrg + 22 mikrg
relvar ellipta,28105147712,"fluticasonefuroate,vilanterol",powder,92 mikrg + 22 mikrg
remicade,28103003198,infliximab,powder,100 mg
remifemin,52610051193,"silverlentil,rootbark,extract",tablet,
"remifentanil ""b. braun""",28104641510,remifentanilhydrochloride,powder,1 mg
"remifentanil ""b. braun""",28104641610,remifentanilhydrochloride,powder,2 mg
"remifentanil ""b. braun""",28104641710,remifentanilhydrochloride,powder,5 mg
"remifentanil ""fresenius kabi""",28104393408,remifentanilhydrochloride,powder,1 mg
"remifentanil ""fresenius kabi""",28104393508,remifentanilhydrochloride,powder,2 mg
"remifentanil ""fresenius kabi""",28104393608,remifentanilhydrochloride,powder,5 mg
"remifentanil ""hameln""",28106641821,remifentanilhydrochloride,powder,1 mg
"remifentanil ""hameln""",28106641921,remifentanilhydrochloride,powder,2 mg
"remifentanil ""hameln""",28106642021,remifentanilhydrochloride,powder,5 mg
"remifentanil ""orion""",28106774922,remifentanilhydrochloride,powder,1 mg
"remifentanil ""orion""",28106775022,remifentanilhydrochloride,powder,2 mg
"remifentanil ""orion""",28106775222,remifentanilhydrochloride,powder,5 mg
"remifentanil ""reig jofre""",28106458620,remifentanilhydrochloride,powder,1 mg
"remifentanil ""reig jofre""",28106458720,remifentanilhydrochloride,powder,2 mg
"remifentanil ""reig jofre""",28106458820,remifentanilhydrochloride,powder,5 mg
reminyl,28103681504,galantaminehydrobromide,capsule,16 mg
reminyl,28103681604,galantaminehydrobromide,capsule,24 mg
reminyl,28103681404,galantaminehydrobromide,capsule,8 mg
remsima,28106193318,infliximab,inject,120 mg
remsima,28106193418,infliximab,inject,120 mg
remsima,28105055512,infliximab,powder,100 mg
renagel,28103151600,sevelamerhydrochloride,tablet,400 mg
renagel,28103151700,sevelamerhydrochloride,tablet,800 mg
renutend,28106551620,chondrogenicinducedequineallogeneicmesenchymalstemcellsofperipheralbloodorigin,inject,
renvela,28104321908,sevelamercarbonate,tablet,800 mg
renvela,28106023217,sevelamercarbonate,powder,0.8 g
renvela,28104322008,sevelamercarbonate,powder,1.6 g
renvela,28104322108,sevelamercarbonate,powder,2.4 g
"repaglinid ""doc generici""",28104438208,repaglinide,tablet,0.5 mg
"repaglinid ""doc generici""",28104438308,repaglinide,tablet,1 mg
"repaglinid ""doc generici""",28104438408,repaglinide,tablet,2 mg
"repaglinide ""accord""",28104849110,repaglinide,tablet,0.5 mg
"repaglinide ""accord""",28104849210,repaglinide,tablet,1 mg
"repaglinide ""accord""",28104849310,repaglinide,tablet,2 mg
"repaglinide ""krka""",28104410008,repaglinide,tablet,0.5 mg
"repaglinide ""krka""",28104410108,repaglinide,tablet,1 mg
"repaglinide ""krka""",28104410208,repaglinide,tablet,2 mg
"repaglinid ""teva""",28104410708,repaglinide,tablet,0.5 mg
"repaglinid ""teva""",28104410808,repaglinide,tablet,1 mg
"repaglinid ""teva""",28104410908,repaglinide,tablet,2 mg
repatha,28105697715,evolocumab,inject,420 mg/ml
repatha,28105504414,evolocumab,inject,140 mg
repatha,28105504514,evolocumab,inject,140 mg
repevax,28103344202,bordetellapertussisstrain10536filamentoushaemagglutinin(fha)bordetellapertussisstrain10536pertactin(prn/69kilodaltonoutermembraneprotein)bordetellapertussisstrain10536toxoidclostridiumtetanistrainbostonii60toxoidpoliovirustype1mahoneystrain(inactivated)poliovirustype2strainmef-1straininactivatedpoliovirustype3strainsaukettstraininactivated,inject,
repose vet.,28105773116,pentobarbitalsodium,inject,500 mg/ml
reprocyc parvoflex,28106086218,porcineparvovirusviralprotein2(inactivated),inject,
resflor vet.,28104081007,"florfenicol,flunixinmeglumine",inject,300+16.5 mg/ml
resolor,28104360908,prucalopridesuccinate,tablet,1 mg
resolor,28104361008,prucalopridesuccinate,tablet,2 mg
resonium,28104304408,sodiumpolystyrenesulphonate,powder,
resonium calcium,28100587871,calciumpolystyrenesulfonate,powder,
resonium calcium,28106285919,calciumpolystyrenesulfonate,powder,
resonium natrium,28104654510,sodiumpolystyrenesulphonate,powder,
respiporc flu3,28104377808,"porcineinfluenzavirusstraina/swine/bakum/1832/2000(h1n2),inactivatedporcineinfluenzavirusstraina/swine/bakum/idt1769/2003(h3n2),inactivatedporcineinfluenzavirusstraina/swine/haseluenne/idt2617/03(h1n1),inactivated",inject,
respiporc flupan h1n1,28105671215,"influenzavirusstraina/jena/vi5258/2009(panh1n1),inactivated",inject,16-64 he
respreeza,28105350413,"alfa-1proteinaseinhibitor,human",powder,1000 mg
respreeza,28106782513,"alfa-1proteinaseinhibitor,human",powder,4000 mg
respreeza,28106782613,"alfa-1proteinaseinhibitor,human",powder,5000 mg
retacrit,28104142507,epoetinzeta,inject,10.000 ie/ml
retacrit,28104142407,epoetinzeta,inject,3.333 ie/ml
retacrit,28104142607,epoetinzeta,inject,40.000 ie/ml
retsevmo,28106384520,selpercatinib,capsule,40 mg
retsevmo,28106384620,selpercatinib,capsule,80 mg
revadol,28103501303,glucosaminesulphatepotassiumchloride,tablet,400 mg
revastad,28105692215,sildenafilcitrate,tablet,20 mg
revatio,28103761004,sildenafilcitrate,tablet,20 mg
revatio,28104437308,sildenafilcitrate,inject,0.8 mg/ml
revatio,28104908311,sildenafilcitrate,powder,10 mg/ml
revertor vet.,28104178107,atipamezolehydrochloride,inject,5 mg/ml
revestive,28105807416,teduglutide,powder,1.25 mg
revestive,28104848711,teduglutide,powder,5 mg
revinty ellipta,28105371314,"fluticasonefuroate,vilanteroltrifenatate",powder,184 mikrg + 22 mikrg
revinty ellipta,28105371214,"fluticasonefuroate,vilanteroltrifenatate",powder,92 mikrg + 22 mikrg
revitelle,28105680715,bilastine,tablet,10 mg
revitelle,28104481909,bilastine,tablet,20 mg
revlimid,28103918106,lenalidomide,capsule,10 mg
revlimid,28103918206,lenalidomide,capsule,15 mg
revlimid,28105405914,lenalidomide,capsule,20 mg
revlimid,28104846111,lenalidomide,capsule,2.5 mg
revlimid,28103918306,lenalidomide,capsule,25 mg
revlimid,28103918006,lenalidomide,capsule,5 mg
revlimid,28104846211,lenalidomide,capsule,7.5 mg
revolade,28105559115,eltrombopagolamine,tablet,12.5 mg
revolade,28104456108,eltrombopagolamine,tablet,25 mg
revolade,28104456208,eltrombopagolamine,tablet,50 mg
revolade,28105158112,eltrombopagolamine,tablet,75 mg
revolade,28105559015,eltrombopagolamine,powder,25 mg
revozyn rtu,28105924817,penethamatehydroiodide,inject,400 mg/ml
rewellfem,28106271219,estradiolhemihydrate,tablet,10 mikrogram
rexxolide,28106379619,tulathromycin,inject,100 mg/ml
reyataz,28103384002,atazanavirsulphate,capsule,100 mg
reyataz,28103384102,atazanavirsulphate,capsule,150 mg
reyataz,28103384202,atazanavirsulphate,capsule,200 mg
reyataz,28104197407,atazanavirsulphate,capsule,300 mg
reyataz,28105609615,atazanavirsulphate,powder,50 mg
rezolsta,28105337413,"cobicistat,darunavirethanolate",tablet,800 mg+150 mg
rezzayo,28106834522,rezafunginacetate,powder,200 mg
rhesonativ,28103870505,"anti-dimmunoglobulin,human",inject,625 ie/ml
rheumocam,28105327613,meloxicam,granule,330 mg
rheumocam,28104736910,meloxicam,inject,20 mg/ml
rheumocam,28104417608,meloxicam,tablet,1 mg
rheumocam,28104417708,meloxicam,tablet,2.5 mg
rheumocam til hund og kat,28104835511,meloxicam,inject,5 mg/ml
rheumocam til kvæg og svin,28105025112,meloxicam,inject,5 mg/ml
rhiniseng,28104528509,"bordetellabronchiseptica,wholecell(inactivated),pasteurellamultocidatoxin(pmtr),typed,recombinant",inject,
rhophylac,28103486103,"anti-dimmunoglobulin,human",inject,200 mikrogram
rhophylac,28103486203,"anti-dimmunoglobulin,human",inject,300 mikrogram
riarify,28106054617,"beclometasonedipropionate,formoterolfumaratedihydrate,glycopyrroniumbromide",spray,87 + 5 + 9 mikrogran
riastap,28104678710,humanfibrinogen,powder,1 g
"ribavirin ""biopartners""",28104528909,ribavirin,tablet,200 mg
"rifabutin ""nordic prime""",28106727722,nan,capsule,150 mg
rifampar,28106464020,"ethambutolhydrochloride,isoniazid,pyrazinamide,rifampicin",tablet,150+75+400+275 mg
rifen,28105025212,ketoprofen,inject,100 mg/ml
rigevidon,28103236801,"ethinylestradiol,levonorgestrel",tablet,0.15+0.03 mg
rigevidon 28,28104613809,"ethinylestradiol,levonorgestrel",tablet,150+30 mikrogram
riltrava aerosphere,28106662421,"budesonide,formoterolfumaratedihydrate,glycopyrroniumbromide",spray,5+7.2+160 mikrogram
rilucare,28106232719,riluzole,tablet,50 mg
rilutek,28101766795,riluzole,tablet,50 mg
"riluzol ""abacus medicine""",28106200918,riluzole,tablet,50 mg
riluzole zentiva,28105018211,riluzole,tablet,50 mg
"riluzol ""paranova""",28106591221,riluzole,tablet,50 mg
"riluzol ""pmcs""",28104747210,riluzole,tablet,50 mg
riluzol pmcs,28106331219,riluzole,tablet,50 mg
rimactan,28100535568,rifampicin,capsule,150 mg
rimactan,28100573870,rifampicin,capsule,300 mg
rimactan,28105931117,rifampicin,capsule,300 mg
rimactazid,28103449602,"isoniazid,rifampicin",tablet,150+75 mg
rimadyl bovis vet.,28103454702,carprofen,inject,50 mg/ml
rimadyl vet.,28103335502,carprofen,tablet,100 mg
rimadyl vet.,28103335302,carprofen,tablet,20 mg
rimadyl vet.,28103335402,carprofen,tablet,50 mg
rimmyrah,28106849422,ranibizumab,inject,10 mg/ml
rimstar,28103451402,"ethambutolhydrochloride,isoniazid,pyrazinamide,rifampicin",tablet,150+75+400+275 mg
rimstar,28106186618,"ethambutolhydrochloride,isoniazid,pyrazinamide,rifampicin",tablet,150+75+400+275 mg
rimstar,28106635821,"ethambutolhydrochloride,isoniazid,pyrazinamide,rifampicin",tablet,150+75+400+275 mg
rinometasone,28105229713,mometasonefuroatemonohydrate,spray,50 mikrogram/dosis
rinvoq,28106213418,upadacitinibhemihydrate,tablet,15 mg
rinvoq,28106520320,upadacitinibhemihydrate,tablet,30 mg
rinvoq,28106679021,upadacitinibhemihydrate,tablet,45 mg
risdronostad,28104525509,risedronatesodiumhemipentahydrate,tablet,30 mg
risdronostad,28104525609,risedronatesodiumhemipentahydrate,tablet,35 mg
risdronostad,28104525409,risedronatesodiumhemipentahydrate,tablet,5 mg
"risedronatnatrium ""stada""",28104534909,risedronatesodiumhemipentahydrate,tablet,30 mg
"risedronatnatrium ""stada""",28104535009,risedronatesodiumhemipentahydrate,tablet,35 mg
"risedronatnatrium ""stada""",28104534809,risedronatesodiumhemipentahydrate,tablet,5 mg
risepallin,28104240107,risedronatesodiumhemipentahydrate,tablet,30 mg
risepallin,28104240207,risedronatesodiumhemipentahydrate,tablet,35 mg
risepallin,28104240007,risedronatesodiumhemipentahydrate,tablet,5 mg
rismavac comp. vet.,28101946697,"turkeysherpesvirusstrainfc126(live,weakened),chickenherpesvirusstraincvi-988(rispens),live",inject,
rismavac vet.,28101491092,"chickenherpesvirusstraincvi-988(rispens),live",inject,
risnelder,28106969423,paroxetinehydrochlorideanhydrous,tablet,20 mg
risolid,28101003665,chlordiazepoxide,tablet,10 mg
risolid,28101003765,chlordiazepoxide,tablet,25 mg
risostad,28104267708,risedronatesodiumhemipentahydrate,tablet,35 mg
rispemyl,28104791210,risperidone,tablet,0.5 mg
rispemyl,28104791310,risperidone,tablet,1 mg
rispemyl,28104791410,risperidone,tablet,2 mg
risperanne,28103962806,risperidone,tablet,0.5 mg
risperdal,28103023098,risperidone,tablet,0.5 mg
risperdal,28101497692,risperidone,tablet,1 mg
risperdal,28101497792,risperidone,tablet,2 mg
risperdal,28101497892,risperidone,tablet,3 mg
risperdal,28101497992,risperidone,tablet,4 mg
risperdal consta,28103309101,risperidone,powder,25 mg
risperdal consta,28103309201,risperidone,powder,37.5 mg
risperdal consta,28103309301,risperidone,powder,50 mg
risperdalconsta,28106160218,risperidone,powder,25 mg
risperdalconsta,28106160318,risperidone,powder,37.5 mg
risperdalconsta,28106160418,risperidone,powder,50 mg
"risperidon ""actavis""",28104039406,risperidone,tablet,0.5 mg
"risperidon ""actavis""",28104039506,risperidone,tablet,1 mg
"risperidon ""actavis""",28104039606,risperidone,tablet,2 mg
"risperidon ""actavis""",28104039706,risperidone,tablet,3 mg
"risperidone ""teva gmbh""",28106238319,risperidone,powder,25 mg
"risperidone ""teva gmbh""",28106238419,risperidone,powder,37.5 mg
"risperidone ""teva gmbh""",28106238519,risperidone,powder,50 mg
"risperidon ""krka""",28103940506,risperidone,tablet,0.5 mg
"risperidon ""krka""",28103940606,risperidone,tablet,1 mg
"risperidon ""krka""",28103940706,risperidone,tablet,2 mg
"risperidon ""krka""",28103940806,risperidone,tablet,3 mg
"risperidon ""krka""",28103940906,risperidone,tablet,4 mg
"risperidon ""krka""",28103941106,risperidone,tablet,0.5 mg
"risperidon ""krka""",28103941206,risperidone,tablet,1 mg
"risperidon ""krka""",28103941306,risperidone,tablet,2 mg
"risperidon ""krka""",28106488020,risperidone,tablet,2 mg
"risperidon ""medochemie""",28103852205,risperidone,tablet,0.5 mg
"risperidon ""medochemie""",28103852305,risperidone,tablet,1 mg
"risperidon ""medochemie""",28103852405,risperidone,tablet,2 mg
"risperidon ""medochemie""",28103852505,risperidone,tablet,3 mg
"risperidon ""medochemie""",28103852605,risperidone,tablet,4 mg
"risperidon ""medochemie""",28103852705,risperidone,tablet,6 mg
"risperidon ""medochemie""",28103852805,risperidone,tablet,8 mg
"risperidon ""paranova""",28106643421,risperidone,tablet,1 mg
"risperidon ""paranova""",28106630521,risperidone,tablet,2 mg
"risperidon ""sandoz""",28103739804,risperidone,tablet,1 mg
"risperidon ""stada""",28104049506,risperidone,tablet,0.5 mg
"risperidon ""stada""",28104049606,risperidone,tablet,1 mg
"risperidon ""stada""",28104049706,risperidone,tablet,2 mg
"risperidon ""stada""",28104049806,risperidone,tablet,3 mg
"risperidon ""stada""",28104049906,risperidone,tablet,4 mg
"risperidon ""teva""",28104102107,risperidone,tablet,1 mg
"risperidon ""teva""",28104102207,risperidone,tablet,2 mg
"risperidon ""teva""",28104102307,risperidone,tablet,3 mg
"risperidon ""teva""",28104102407,risperidone,tablet,4 mg
rispolept consta,28104524009,risperidone,powder,25 mg
rispolept consta,28104719510,risperidone,powder,25 mg
rispolept consta,28104901311,risperidone,powder,25 mg
rispolept consta,28104524109,risperidone,powder,37.5 mg
rispolept consta,28104719610,risperidone,powder,37.5 mg
rispolept consta,28104902511,risperidone,powder,37.5 mg
rispolept consta,28105915217,risperidone,powder,37.5 mg
rispolept consta,28104524209,risperidone,powder,50 mg
rispolept consta,28104719710,risperidone,powder,50 mg
rispolept consta,28104901411,risperidone,powder,50 mg
rispolept consta,28105915317,risperidone,powder,50 mg
ristaben,28104609209,sitagliptinphosphatemonohydrate,tablet,100 mg
ristaben,28104609009,sitagliptinphosphatemonohydrate,tablet,25 mg
ristaben,28104609109,sitagliptinphosphatemonohydrate,tablet,50 mg
ristfor,28104590009,"metforminhydrochloride,sitagliptinphosphatemonohydrate",tablet,1000+50 mg
ristfor,28104589909,"metforminhydrochloride,sitagliptinphosphatemonohydrate",tablet,850+50 mg
ritalin,28100187056,methylphenidatehydrochloride,tablet,10 mg
ritalin uno,28104466208,methylphenidatehydrochloride,capsule,10 mg
ritalin uno,28103435502,methylphenidatehydrochloride,capsule,20 mg
ritalin uno,28103435602,methylphenidatehydrochloride,capsule,30 mg
ritalin uno,28103435702,methylphenidatehydrochloride,capsule,40 mg
ritalin uno,28105333513,methylphenidatehydrochloride,capsule,60 mg
"ritonavir ""accord""",28105812916,ritonavir,tablet,100 mg
ritonavir mylan,28105889316,ritonavir,tablet,100 mg
rivadia,28105857916,rivaroxaban,tablet,10 mg
rivadia,28105858016,rivaroxaban,tablet,15 mg
rivadia,28105858116,rivaroxaban,tablet,20 mg
rivadia,28105857816,rivaroxaban,tablet,2.5 mg
rivalgin vet.,28106167118,metamizolesodium,inject,500 mg/ml
rivarolto,28106267119,rivaroxaban,tablet,10 mg
rivarolto,28106267219,rivaroxaban,tablet,15 mg
rivarolto,28106267319,rivaroxaban,tablet,20 mg
rivarolto,28106267019,rivaroxaban,tablet,2.5 mg
rivaroxaban accord,28106314219,rivaroxaban,tablet,10 mg
rivaroxaban accord,28106314319,rivaroxaban,tablet,15 mg
rivaroxaban accord,28106314419,rivaroxaban,tablet,20 mg
rivaroxaban accord,28106314119,rivaroxaban,tablet,2.5 mg
rivaroxaban accord startpakke,28106718919,rivaroxaban,tablet,15 mg + 20 mg
"rivaroxaban ""aristo""",28106299419,rivaroxaban,tablet,10 mg
"rivaroxaban ""aristo""",28106299519,rivaroxaban,tablet,15 mg
"rivaroxaban ""aristo""",28106299619,rivaroxaban,tablet,20 mg
"rivaroxaban ""aristo""",28106299319,rivaroxaban,tablet,2.5 mg
"rivaroxaban ""bayer""",28106709621,rivaroxaban,tablet,10 mg
"rivaroxaban ""bayer""",28106709721,rivaroxaban,tablet,15 mg
"rivaroxaban ""bayer""",28106709821,rivaroxaban,tablet,20 mg
"rivaroxaban ""bayer""",28106709321,rivaroxaban,tablet,2.5 mg
"rivaroxaban ""bayer"" startpakke",28106709921,rivaroxaban,tablet,15+20 mg
"rivaroxaban ""bluefish""",28106910523,rivaroxaban,tablet,10 mg
"rivaroxaban ""bluefish""",28106910623,rivaroxaban,tablet,15 mg
"rivaroxaban ""bluefish""",28106910723,rivaroxaban,tablet,20 mg
"rivaroxaban ""bluefish"" startpakke",28106910823,rivaroxaban,tablet,15+20 mg
"rivaroxaban ""cipla""",28106665821,rivaroxaban,tablet,10 mg
"rivaroxaban ""cipla""",28106665921,rivaroxaban,tablet,15 mg
"rivaroxaban ""cipla""",28106666021,rivaroxaban,tablet,20 mg
"rivaroxaban ""cipla""",28106665721,rivaroxaban,tablet,2.5 mg
"rivaroxaban ""cipla"" startpakke",28106703621,rivaroxaban,tablet,15+20 mg
"rivaroxaban ""elpen""",28106242419,rivaroxaban,tablet,10 mg
"rivaroxaban ""elpen""",28106242519,rivaroxaban,tablet,15 mg
"rivaroxaban ""elpen""",28106242619,rivaroxaban,tablet,20 mg
"rivaroxaban ""elpen""",28106242319,rivaroxaban,tablet,2.5 mg
"rivaroxaban ""hexal""",28106548820,rivaroxaban,tablet,10 mg
"rivaroxaban ""hexal""",28106548920,rivaroxaban,tablet,15 mg
"rivaroxaban ""hexal""",28106549020,rivaroxaban,tablet,20 mg
"rivaroxaban ""hexal""",28106548720,rivaroxaban,tablet,2.5 mg
"rivaroxaban ""hexal"" startpakke",28106549120,rivaroxaban,tablet,15+20 mg
"rivaroxaban ""krka""",28106267519,rivaroxaban,tablet,10 mg
"rivaroxaban ""krka""",28106267619,rivaroxaban,tablet,15 mg
"rivaroxaban ""krka""",28106267719,rivaroxaban,tablet,20 mg
"rivaroxaban ""krka""",28106267419,rivaroxaban,tablet,2.5 mg
"rivaroxaban ""orion""",28106561520,rivaroxaban,tablet,10 mg
"rivaroxaban ""orion""",28106561620,rivaroxaban,tablet,15 mg
"rivaroxaban ""orion""",28106561720,rivaroxaban,tablet,20 mg
"rivaroxaban ""orion""",28106561420,rivaroxaban,tablet,2.5 mg
"rivaroxaban ""pharmazac""",28106693421,rivaroxaban,tablet,10 mg
"rivaroxaban ""pharmazac""",28106693521,rivaroxaban,tablet,15 mg
"rivaroxaban ""pharmazac""",28106693621,rivaroxaban,tablet,20 mg
"rivaroxaban ""pharmazac""",28106693321,rivaroxaban,tablet,2.5 mg
"rivaroxaban ""reddy""",28106590021,rivaroxaban,tablet,10 mg
"rivaroxaban ""reddy""",28106590121,rivaroxaban,tablet,15 mg
"rivaroxaban ""reddy""",28106590221,rivaroxaban,tablet,20 mg
"rivaroxaban ""reddy""",28106589921,rivaroxaban,tablet,2.5 mg
"rivaroxaban ""sandoz""",28105858216,rivaroxaban,tablet,10 mg
"rivaroxaban ""sandoz""",28105858316,rivaroxaban,tablet,15 mg
"rivaroxaban ""sandoz""",28105858416,rivaroxaban,tablet,20 mg
"rivaroxaban ""sandoz""",28106338819,rivaroxaban,tablet,2.5 mg
"rivaroxaban ""stada""",28106609721,rivaroxaban,tablet,10 mg
"rivaroxaban ""stada""",28106609821,rivaroxaban,tablet,15 mg
"rivaroxaban ""stada""",28106609921,rivaroxaban,tablet,20 mg
"rivaroxaban ""stada""",28106609421,rivaroxaban,tablet,2.5 mg
"rivaroxaban ""stada""",28106656621,rivaroxaban,capsule,15 mg
"rivaroxaban ""stada""",28106656821,rivaroxaban,capsule,20 mg
"rivaroxaban ""stada"" startpakke",28106610021,rivaroxaban,tablet,15+20 mg
"rivaroxaban ""stada"" startpakke",28106656921,rivaroxaban,capsule,15+20 mg
"rivaroxaban ""tad""",28106267919,rivaroxaban,tablet,10 mg
"rivaroxaban ""tad""",28106268019,rivaroxaban,tablet,15 mg
"rivaroxaban ""tad""",28106268119,rivaroxaban,tablet,20 mg
"rivaroxaban ""tad""",28106267819,rivaroxaban,tablet,2.5 mg
"rivaroxaban ""teva""",28106250919,rivaroxaban,tablet,10 mg
"rivaroxaban ""teva""",28106251019,rivaroxaban,tablet,15 mg
"rivaroxaban ""teva""",28106251119,rivaroxaban,tablet,20 mg
"rivaroxaban ""teva""",28106250819,rivaroxaban,tablet,2.5 mg
rivaroxaban viatris,28106509320,rivaroxaban,tablet,10 mg
rivaroxaban viatris,28106509420,rivaroxaban,tablet,15 mg
rivaroxaban viatris,28106509520,rivaroxaban,tablet,20 mg
rivaroxaban viatris,28106509220,rivaroxaban,tablet,2.5 mg
rivaroxaban viatris startpakke,28106718620,rivaroxaban,tablet,15 mg + 20 mg
"rivaroxaban ""zentiva""",28106992823,rivaroxaban,capsule,10 mg
"rivaroxaban ""zentiva""",28106992923,rivaroxaban,capsule,15 mg
"rivaroxaban ""zentiva""",28106993023,rivaroxaban,capsule,20 mg
"rivastigmine ""1a pharma""",28104532109,rivastigminehydrogentartrate,capsule,1.5 mg
"rivastigmine ""1a pharma""",28104532209,rivastigminehydrogentartrate,capsule,3 mg
"rivastigmine ""1a pharma""",28104532309,rivastigminehydrogentartrate,capsule,4.5 mg
"rivastigmine ""1a pharma""",28104532409,rivastigminehydrogentartrate,capsule,6 mg
"rivastigmine ""actavis""",28104709310,rivastigminehydrogentartrate,capsule,1.5 mg
"rivastigmine ""actavis""",28104709410,rivastigminehydrogentartrate,capsule,3 mg
"rivastigmine ""actavis""",28104709510,rivastigminehydrogentartrate,capsule,4.5 mg
"rivastigmine ""actavis""",28104709610,rivastigminehydrogentartrate,capsule,6 mg
"rivastigmine ""hexal""",28104532609,rivastigminehydrogentartrate,capsule,1.5 mg
"rivastigmine ""hexal""",28104532709,rivastigminehydrogentartrate,capsule,3 mg
"rivastigmine ""hexal""",28104532809,rivastigminehydrogentartrate,capsule,4.5 mg
"rivastigmine ""hexal""",28104532909,rivastigminehydrogentartrate,capsule,6 mg
"rivastigmine ""sandoz""",28104533109,rivastigminehydrogentartrate,capsule,1.5 mg
"rivastigmine ""sandoz""",28104533209,rivastigminehydrogentartrate,capsule,3 mg
"rivastigmine ""sandoz""",28104533309,rivastigminehydrogentartrate,capsule,4.5 mg
"rivastigmine ""sandoz""",28104533409,rivastigminehydrogentartrate,capsule,6 mg
"rivastigmin ""mylan""",28104347208,rivastigminehydrogentartrate,capsule,1.5 mg
"rivastigmin ""mylan""",28104347308,rivastigminehydrogentartrate,capsule,3 mg
"rivastigmin ""mylan""",28104347408,rivastigminehydrogentartrate,capsule,4.5 mg
"rivastigmin ""mylan""",28104347508,rivastigminehydrogentartrate,capsule,6 mg
"rivastigmin ""orion""",28104342008,rivastigminehydrogentartrate,capsule,1.5 mg
