ID,Ingredient,Form,Dosage
28103249801,"hydrochlorothiazide,telmisartan",tablet,80 + 12.5 mg
28104173807,"hydrochlorothiazide,telmisartan",tablet,80+ 25 mg
28106937323,clozapine,tablet,100 mg
28100744876,probenecid,tablet,250 mg
28106841822,procainehydrochloride,inject,20 mg/ml
28106098618,"adrenalinetartrate,procainehydrochloride",inject,40+0.036 mg/ml
28105292413,procainehydrochloride,inject,20 mg/ml
28104311808,"benzylpenicillin,procaine",inject,300 mg/ml
28101904997,"aviptadil,phentolaminemesilate",inject,25 mikrogram+1 mg
28101905097,"aviptadil,phentolaminemesilate",inject,25 mikrogram+2 mg
28103012598,"hepatitisbvirussurfaceantigen(rdna),neisseriameningitidissubgroupb,strainb11,ompc(outermembraneproteincomplex),polyribosylribitolphosphate(prp)fromhaemophilusinfluenzaetypebasprp-ompc",inject,
28103666204,ivabradinehydrochloride,tablet,5 mg
28103666304,ivabradinehydrochloride,tablet,7.5 mg
28101903697,"aesculin,cinchocainehydrochloride,framycetsulphate,hydrocortisone",ointment,
28104051006,"aesculin,cinchocainehydrochloride,framycetsulphate,hydrocortisone",ointment,
28106645521,mercaptaminebitartrate,granule,300 mg
28106645421,mercaptaminebitartrate,granule,75 mg
28105063112,mercaptaminebitartrate,capsule,25 mg
28105063212,mercaptaminebitartrate,capsule,75 mg
28103007398,phosphenytoindinosodium,inject,75 mg/ml
28106467420,phosphenytoindinosodium,inject,75 mg/ml
28104629609,propofol,inject,10 mg/ml
28104629709,propofol,inject,20 mg/ml
28104143807,"emodepside,praziquantel",tablet,150+30 mg
28104143607,"emodepside,praziquantel",tablet,15+3 mg
28104143707,"emodepside,praziquantel",tablet,50+10 mg
28106887122,carprofen,inject,50 mg/ml
28106877022,progesterone,capsule,300 mg
28106430320,itopridihydrochloride,tablet,50 mg
28101924897,tacrolimus(anhydrous),capsule,0.5 mg
28101677894,tacrolimus(anhydrous),capsule,1 mg
28101677994,tacrolimus(anhydrous),capsule,5 mg
28103001498,lufenuron,inject,40 mg
28103001598,lufenuron,inject,80 mg
28103163900,porcinereproductiveandrespiratorysyndrome(prrs)virusstrainp120(inactivated),inject,
28101535792,gadoteridol,inject,279.3 mg/ml
28103878505,"alfa-1proteinaseinhibitor,human",powder,1000 mg
28106891722,"alfa-1proteinaseinhibitor,human",powder,4000 mg
28106891822,"alfa-1proteinaseinhibitor,human",powder,5000 mg
28106832622,oclacitinibmaleate,tablet,16 mg
28106832422,oclacitinibmaleate,tablet,3.6 mg
28106832522,oclacitinibmaleate,tablet,5.4 mg
28104478109,denosumab,inject,60 mg/ml
28106479920,progesterone,inject,25 mg
28106943223,progesterone,inject,25 mg
28106951423,progesterone,inject,25 mg
28106766922,progesterone,inject,25 mg
28106728921,acepromazinemaleate,gel,35 mg/ml
28103033398,rivastigmine,capsule,1.5 mg
28103033498,rivastigmine,capsule,3 mg
28103033598,rivastigmine,capsule,4.5 mg
28103033698,rivastigmine,capsule,6 mg
28105641615,promethazinehydrochloride,tablet,25 mg
28100745876,promethazinehydrochloride,tablet,25 mg
28104906611,colistimethatesodium,powder,1.000.000 ie
28103578503,colistimethatesodium,powder,1.000.000 ie
28105569815,"adrenalinetartrate,procainehydrochloride",inject,40+0.036 mg/ml
28101292087,propranololhydrochloride,capsule,160 mg
28101454291,propranololhydrochloride,capsule,80 mg
28106129418,propofol,inject,10 mg/ml
28106567521,propofol,inject,5 mg/ml
28103114099,propofol,inject,10 mg/ml
28103294001,propofol,inject,20 mg/ml
28104167707,propofol,inject,5 mg/ml
28103716204,propofol,inject,10 mg/ml
28103716304,propofol,inject,20 mg/ml
28104958611,propofol,inject,10 mg/ml
28104959011,propofol,inject,20 mg/ml
28106229719,propofol,inject,10 mg/ml
28105728216,propofol,inject,10 mg/ml
28104983511,propofol,inject,10 mg/ml
28101100182,propranololhydrochloride,tablet,10 mg
28101100282,propranololhydrochloride,tablet,40 mg
28106133718,propranololhydrochloride,capsule,160 mg
28106133618,propranololhydrochloride,capsule,80 mg
28106143918,propranololhydrochloride,capsule,80 mg
28100745976,propylthiouracil,tablet,100 mg
28103746504,"sheepvirusstrainjeryllynn(live,weakened),measlesvirus,edmonstonbstrain,live,attenuated/weakened,reddogvirus,strainwistarra27/3(live,weakened),varicellavirus(vzv),st.oka/merck,live,impaired",powder,
28103734204,"sheepvirusstrainjeryllynn(live,weakened),measlesvirus,edmonstonbstrain,live,attenuated/weakened,reddogvirus,strainwistarra27/3(live,weakened),varicellavirus(vzv),st.oka/merck,live,impaired",powder,
28105251013,"sheepvirusstrainjeryllynn(live,weakened),measlesvirus,edmonstonbstrain,live,attenuated/weakened,reddogvirus,strainwistarra27/3(live,weakened),varicellavirus(vzv),st.oka/merck,live,impaired",powder,
28105251113,"sheepvirusstrainjeryllynn(live,weakened),measlesvirus,edmonstonbstrain,live,attenuated/weakened,reddogvirus,strainwistarra27/3(live,weakened),varicellavirus(vzv),st.oka/merck,live,impaired",powder,
28101053780,luprostiol,inject,7.5 mg/ml
28106109018,"dutasteride,tamsulosinhydrochloride",capsule,0.5+0.4 mg
52610058197,palmfruitextract,capsule,
28104242307,alfuzosinhydrochloride,tablet,2.5 mg
28106337419,finasteride,tablet,1 mg
28101179484,carboprosttromethamol,inject,0.25 mg/ml
28106567421,protaminesulphate,inject,10 mg/ml
28103895406,protaminesulphate,inject,10 mg/ml
28104697410,protaminesulphate,inject,10 mg/ml
28104925511,protaminesulphate,inject,10 mg/ml
28103277001,isophane(nhp)insulinhuman(rdna),inject,100 ie/ml
28103276901,isophane(nhp)insulinhuman(rdna),inject,40 ie/ml
28103277401,isophane(nhp)insulinhuman(rdna),inject,100 ie/ml
28103277301,isophane(nhp)insulinhuman(rdna),inject,100 ie/ml
28103277101,isophane(nhp)insulinhuman(rdna),inject,100 ie/ml
28103536503,strontiumranelate,granule,2 g
28103783005,"equine-2/newmarket/2/93[h-3n-8]canarypoxyvirus,vcp1533(rdna),equine/ohio,canarypoxvector,vcp2242,sodiumchloride",inject,
28103782705,"clostridiumtetani,toxoid,veterinaryforhorses,equineinfluenzavirusa/equine-2/kentucky/94[h-3n-8]canarypoxyvirus,vcp1529(rdna),equineinfluenzavirusa/equine-2/newmarket/2/93[h-3n-8]canarypoxyvirus,vcp1533(rdna),sodiumchloride",inject,
28104195407,"clostridiumtetani,toxoid,veterinaryforhorses,equineinfluenzavirusa/equine-2/newmarket/2/93[h-3n-8]canarypoxyvirus,vcp1533(rdna),equineinfluenzavirusa2/equine/ohio/03,canarypoxvector,vcp2242,sodiumchloride",inject,
28104706110,recombinantcanarypoxvectorwestnilevirusvcp2017virus,inject,
28101003178,dosulepinehydrochloride,capsule,25 mg
28101003278,dosulepinehydrochloride,tablet,75 mg
28106767522,"coagulationfactorii,human,coagulationfactorix,human,coagulationfactorvii,human,coagulationfactorx,human,proteinc,human",powder,500 ie
28105374214,"coagulationfactorii,human,coagulationfactorix,human,coagulationfactorvii,human,coagulationfactorx,human,proteinc,human",powder,600 ie
28103160900,tacrolimus(anhydrous),ointment,0.03%
28103176400,tacrolimus(anhydrous),ointment,0.1%
28106463620,ursodeoxycholicacid,tablet,500 mg
28104820410,"atovaquone,proguanylhydrochloride",tablet,250+100 mg
28100597671,medroxyprogesteroneacetate,tablet,100 mg
28101178884,medroxyprogesteroneacetate,tablet,250 mg
28100435763,medroxyprogesteroneacetate,tablet,5 mg
28105580815,medroxyprogesteroneacetate,tablet,5 mg
28106154118,methacholinechloride,powder,100 mg
28105080512,insulinhuman(rdna),inject,40 iu/ml
28106569821,prucalopridesuccinate,tablet,1 mg
28106570221,prucalopridesuccinate,tablet,2 mg
28106691521,prucalopridesuccinate,tablet,1 mg
28106691621,prucalopridesuccinate,tablet,2 mg
28106195218,prucalopridesuccinate,tablet,1 mg
28106195318,prucalopridesuccinate,tablet,2 mg
28106181218,prucalopridesuccinate,tablet,1 mg
28106181318,prucalopridesuccinate,tablet,2 mg
28107022023,prucalopridesuccinate,tablet,1 mg
28107022223,prucalopridesuccinate,tablet,2 mg
28106442120,paliperidonepalmitate,inject,100 mg
28106442320,paliperidonepalmitate,inject,100 mg+150 mg
28106442220,paliperidonepalmitate,inject,150 mg
28106441820,paliperidonepalmitate,inject,25 mg
28106441920,paliperidonepalmitate,inject,50 mg
28106442020,paliperidonepalmitate,inject,75 mg
28103548703,budesonide,powder,200 mikrogram/dosis
28103747604,budesonide,powder,400 mikrogram/dosis
28103595803,budesonide,powder,100 mikrogram/dosis
28103997806,budesonide,powder,100 mikrogram/dosis
28101879297,budesonide,powder,200 mikrogram/dosis
28103997906,budesonide,powder,200 mikrogram/dosis
28101879397,budesonide,powder,400 mikrogram/dosis
28103881306,budesonide,powder,400 mikrogram/dosis
28106799122,"carbonmonoxide,helium",gas,14+0.28 %
28106798922,"carbonmonoxide,helium",gas,9.5+0.28 %
28106804822,"carbonmonoxide,ethyne,methane",gas,0.3+0.3+0.3 %
28120206499,activatedcarbon,powder,
28106723421,mirtazapine,tablet,30 mg
28103021598,"follitropinbeta(biosynthetic,recombinant)",inject,100 ie
28103021698,"follitropinbeta(biosynthetic,recombinant)",inject,150 ie
28103656604,"follitropinbeta(biosynthetic,recombinant)",inject,150 ie
28103021798,"follitropinbeta(biosynthetic,recombinant)",inject,200 ie
28103060799,"follitropinbeta(biosynthetic,recombinant)",inject,300 ie
28103021398,"follitropinbeta(biosynthetic,recombinant)",inject,50 ie
28103235701,"follitropinbeta(biosynthetic,recombinant)",inject,600 ie
28103656704,"follitropinbeta(biosynthetic,recombinant)",inject,900 ie
28101688094,"follitropinbeta(biosynthetic,recombinant)",powder,100 ie
28101688194,"follitropinbeta(biosynthetic,recombinant)",powder,150 ie
28101687894,"follitropinbeta(biosynthetic,recombinant)",powder,50 ie
28103665304,"felineleukaemiavirusa,canarypoxvirusvcp97(rdna)",inject,
28104634509,canarypoxvirusrecombinantvcp65,inject,
28103623903,"felinerhinotracheitisherpesvirus,strainfhvf2(weakened),felinecalicivirosisantigens,strainfcv431andg1(inactivated)",inject,
28103624003,"felinepanleucopeniavirusstrainpliiv(live,weakened),felinerhinotracheitisherpesvirusstrainfhvf2(weakened),felinecalicivirosisantigens,fcv431andg1(inactivated)",inject,
28103602203,"chlamydophilafelisstrain905(live,weakened),felinepanleucopeniavirus,strainpliiv(live,weakened),felinerhinotracheitisherpesvirus,strainfhvf2(weakened),felinecalicivirosisantigens,strainfcv431andg1(inactivated)",inject,
28103579203,"chlamydophilafelisstrain905(live,weakened),felineleukaemiavirusa,canarypoxvirusvcp97(rdna),felinepanleucopeniavirus,strainpliiv(live,weakened),felinerhinotracheitisherpesvirus,strainfhvf2(weakened),felinecalicivirosisantigens,strainfcv431andg1(inactivated)",inject,
28103602403,"felineleukaemiavirusa,canarypoxvirusvcp97(rdna),felinepanleucopeniavirus,strainpliiv(live,weakened),felinerhinotracheitisherpesvirus,strainfhvf2(weakened),felinecalicivirosisantigens,strainfcv431andg1(inactivated)",inject,
28105882416,mercaptopurine,tablet,50 mg
28127041922,piflufolastat(18f),inject,1000 mbq/ml
28127042122,piflufolastat(18f),inject,1500 mbq/ml
28101869497,13c-urea,tablet,100 mg
28104714210,"artesunate,pyronaridinetetraphosphate",tablet,180+60 mg
28105558814,"artesunate,pyronaridinetetraphosphate",granule,60 +20 mg
28101647885,pyrazinamide,tablet,500 mg
28106647621,mitapibatesulphate,tablet,20 mg
28106647721,mitapibatesulphate,tablet,50 mg
28106647421,mitapibatesulphate,tablet,5 mg
28106599621,"denguevirusserotype1,2,3,4,chimeric(live,attenuated)",powder,
28106599821,"denguevirusserotype1,2,3,4,chimeric(live,attenuated)",powder,
28106510020,ripretinib,tablet,50 mg
28104246807,"dienogest,estradiolvalerate",tablet,
28106316819,"phenterminehydrochloride,topiramate",capsule,11.25+69 mg
28106316919,"phenterminehydrochloride,topiramate",capsule,15+92 mg
28106316619,"phenterminehydrochloride,topiramate",capsule,3.75+23 mg
28106316719,"phenterminehydrochloride,topiramate",capsule,7.5+46 mg
28105605415,"dapagliflozinpropanediolmonohydrate,saxagliptin",tablet,5 mg +10 mg
28120217096,samarium(153-sm)lexidronampentasodium,inject,
28101797895,vedaprofen,gel,100 mg/ml
28106104218,tadalafil,tablet,10 mg
28106104318,tadalafil,tablet,20 mg
28106104018,tadalafil,tablet,2.5 mg
28106104118,tadalafil,tablet,5 mg
28105053912,quetiapinefumarate,tablet,100 mg
28105054012,quetiapinefumarate,tablet,200 mg
28105053812,quetiapinefumarate,tablet,25 mg
28105054112,quetiapinefumarate,tablet,300 mg
28104753610,colestyraminechloride,powder,4 g
28105664415,colestyraminechloride,powder,4 g
28105600615,quetiapinefumarate,tablet,150 mg
28104634909,quetiapinefumarate,tablet,200 mg
28104635009,quetiapinefumarate,tablet,300 mg
28104635109,quetiapinefumarate,tablet,400 mg
28105089012,quetiapinefumarate,tablet,50 mg
28104544409,quetiapinefumarate,tablet,100 mg
28104544609,quetiapinefumarate,tablet,200 mg
28104544309,quetiapinefumarate,tablet,25 mg
28104544709,quetiapinefumarate,tablet,300 mg
28104702110,quetiapinefumarate,tablet,100 mg
28104702310,quetiapinefumarate,tablet,200 mg
28104702010,quetiapinefumarate,tablet,25 mg
28104702410,quetiapinefumarate,tablet,300 mg
28105013311,quetiapinefumarate,tablet,150 mg
28104766110,quetiapinefumarate,tablet,200 mg
28104766210,quetiapinefumarate,tablet,300 mg
28104766310,quetiapinefumarate,tablet,400 mg
28104766010,quetiapinefumarate,tablet,50 mg
28104186007,quetiapinefumarate,tablet,100 mg
28104186207,quetiapinefumarate,tablet,200 mg
28104185907,quetiapinefumarate,tablet,25 mg
28104186307,quetiapinefumarate,tablet,300 mg
28104861211,quetiapinefumarate,tablet,100 mg
28104861311,quetiapinefumarate,tablet,150 mg
28104861411,quetiapinefumarate,tablet,200 mg
28104861111,quetiapinefumarate,tablet,25 mg
28104861511,quetiapinefumarate,tablet,300 mg
28104861611,quetiapinefumarate,tablet,
28105268213,quetiapinefumarate,tablet,150 mg
28105268313,quetiapinefumarate,tablet,200 mg
28105268413,quetiapinefumarate,tablet,300 mg
28105268513,quetiapinefumarate,tablet,400 mg
28105268113,quetiapinefumarate,tablet,50 mg
28106415620,quetiapinefumarate,tablet,600 mg
28105822916,quetiapinefumarate,tablet,400 mg
28105352113,quetiapinefumarate,tablet,150 mg
28105352213,quetiapinefumarate,tablet,200 mg
28105352313,quetiapinefumarate,tablet,300 mg
28105529014,quetiapinefumarate,tablet,50 mg
28103996406,quetiapinefumarate,tablet,100 mg
28103996506,quetiapinefumarate,tablet,150 mg
28103996606,quetiapinefumarate,tablet,200 mg
28103996306,quetiapinefumarate,tablet,25 mg
28103996706,quetiapinefumarate,tablet,300 mg
28104018206,quetiapinefumarate,tablet,100 mg
28104018306,quetiapinefumarate,tablet,200 mg
28104018106,quetiapinefumarate,tablet,25 mg
28104018406,quetiapinefumarate,tablet,300 mg
28104018506,quetiapinefumarate,tablet,
28105934317,quetiapinefumarate,tablet,150 mg
28105934417,quetiapinefumarate,tablet,200 mg
28105934517,quetiapinefumarate,tablet,300 mg
28105934617,quetiapinefumarate,tablet,400 mg
28105934217,quetiapinefumarate,tablet,50 mg
28106063218,quetiapinefumarate,tablet,100 mg
28106063318,quetiapinefumarate,tablet,200 mg
28106063118,quetiapinefumarate,tablet,25 mg
28106063418,quetiapinefumarate,tablet,300 mg
28104356808,quetiapinefumarate,tablet,100 mg
28104356908,quetiapinefumarate,tablet,150 mg
28104357008,quetiapinefumarate,tablet,200 mg
28104291808,quetiapinefumarate,tablet,25 mg
28104357108,quetiapinefumarate,tablet,300 mg
28104291908,quetiapinefumarate,tablet,50 mg
28103944606,quetiapinefumarate,tablet,100 mg
28103944706,quetiapinefumarate,tablet,150 mg
28103944806,quetiapinefumarate,tablet,200 mg
28103944506,quetiapinefumarate,tablet,25 mg
28103944906,quetiapinefumarate,tablet,300 mg
28105611415,quetiapinefumarate,tablet,150 mg
28105611515,quetiapinefumarate,tablet,200 mg
28105611615,quetiapinefumarate,tablet,300 mg
28105611715,quetiapinefumarate,tablet,400 mg
28105611315,quetiapinefumarate,tablet,50 mg
28104680310,marbofloxacin,inject,100 mg/ml
28104680410,marbofloxacin,inject,100 mg/ml
28101893697,mesalazine,granule,1 g
28103665704,mesalazine,granule,2 g
28105323813,mesalazine,granule,4 g
28106090418,delafloxacinmeglumine,powder,300 mg
28106090518,delafloxacinmeglumine,tablet,450 mg
28106591321,daridorexanthydrochloride,tablet,25 mg
28106591421,daridorexanthydrochloride,tablet,50 mg
28104311908,rabeprazolesodium,tablet,10 mg
28104312008,rabeprazolesodium,tablet,20 mg
28101171783,"rabiesvirusstrain,wistarpm/wi38-1503-3m(inactivated)",powder,>2.5 ie
28105636915,"rabiesvirus,flurylepstrain(inactivated)",powder,2.5 ie/dosis
28106974423,"rabiesvirus,flurylepstrain(inactivated)",powder,2.5 ie/dosis
28107038223,"rabiesvirus,flurylepstrain(inactivated)",powder,2.5 ie/dosis
28100996178,"rabiesvirusantigen,strainwistarg52(inactivated)",inject,
28106446220,atropine,inject,1.67 mg/0.7 ml
28104312108,rabeprazolesodium,tablet,10 mg
28104312208,rabeprazolesodium,tablet,20 mg
28104426808,raloxifenehydrochloride,tablet,60 mg
28106497220,"amlodipinebesilate,hydrochlorothiazide,ramipril",capsule,10+10+25 mg
28106497120,"amlodipinebesilate,hydrochlorothiazide,ramipril",capsule,10+5+25 mg
28106496920,"amlodipinebesilate,hydrochlorothiazide,ramipril",capsule,5+5+12.5 mg
28106497020,"amlodipinebesilate,hydrochlorothiazide,ramipril",capsule,5+5+25 mg
28104524409,ramipril,tablet,10 mg
28104425708,ramipril,tablet,10 mg
28104425608,ramipril,tablet,5 mg
28103534503,ramipril,tablet,10 mg
28103534203,ramipril,tablet,1.25 mg
28103534303,ramipril,tablet,2.5 mg
28103534403,ramipril,tablet,5 mg
28103320501,"hydrochlorothiazide,ramipril",tablet,2.5+12.5 mg
28103320601,"hydrochlorothiazide,ramipril",tablet,5+25 mg
28103321101,"hydrochlorothiazide,ramipril",tablet,2.5+12.5 mg
28103321201,"hydrochlorothiazide,ramipril",tablet,5+25 mg
28104710310,ramipril,tablet,10 mg
28104710010,ramipril,tablet,1.25 mg
28104710110,ramipril,tablet,2.5 mg
28104710210,ramipril,tablet,5 mg
28103424302,ramipril,tablet,10 mg
28103424102,ramipril,tablet,2.5 mg
28103424202,ramipril,tablet,5 mg
28105023312,ramipril,tablet,10 mg
28105023012,ramipril,tablet,1.25 mg
28105023112,ramipril,tablet,2.5 mg
28105023212,ramipril,tablet,5 mg
28104043006,ranolazine,tablet,375 mg
28104043106,ranolazine,tablet,500 mg
28104043206,ranolazine,tablet,750 mg
28103415802,"hydrochlorothiazide,ramipril",tablet,2.5+12.5 mg
28103415902,"hydrochlorothiazide,ramipril",tablet,5+25 mg
28106648321,ranibizumab,inject,10 mg/ml
28104574309,sirolimus,tablet,0.5 mg
28103250401,sirolimus,tablet,1 mg
28103383802,sirolimus,tablet,2 mg
28105531814,landiololhydrochloride,inject,10 mg/ml
28105531614,landiololhydrochloride,powder,300 mg
28104241607,dexamethasonesodiumphosphate,inject,2 mg/ml
28101110682,alfentanilhydrochloride,inject,0.5 mg/ml
28101765295,reteplase,powder,10 e
28104535109,regadenoson,inject,0.4 mg/5 ml
28104798910,ropinirolehydrochloride,tablet,2 mg
28104799010,ropinirolehydrochloride,tablet,3 mg
28104799110,ropinirolehydrochloride,tablet,4 mg
28104799210,ropinirolehydrochloride,tablet,6 mg
28104799310,ropinirolehydrochloride,tablet,8 mg
28105568015,rasagilinetartrate,tablet,1 mg
28105600115,rasagilinetartrate,tablet,1 mg
28105567915,rasagilinetartrate,tablet,1 mg
28105658615,rasagilinetartrate,tablet,1 mg
28105561615,rasagilinetartrate,tablet,1 mg
28105501314,rasagilinemesilate,tablet,1 mg
28105566515,rasagilinetartrate,tablet,1 mg
28104015806,aliskirenfumarate,tablet,150 mg
28104015906,aliskirenfumarate,tablet,300 mg
28104274107,"aliskirenfumarate,hydrochlorothiazide",tablet,150 + 12.5 mg
28104274207,"aliskirenfumarate,hydrochlorothiazide",tablet,150 + 25 mg
28104274307,"aliskirenfumarate,hydrochlorothiazide",tablet,300 + 12.5 mg
28104274407,"aliskirenfumarate,hydrochlorothiazide",tablet,300 + 25 mg
28104106407,filgrastim,inject,30 mio ie/0.5 ml
28104106507,filgrastim,inject,48 mio ie/0.8 ml
28106815022,lorazepam,tablet,0.5 mg
28106815122,lorazepam,tablet,1 mg
28106815222,lorazepam,tablet,2.5 mg
28105423314,idebenone,tablet,150 mg
28106256419,calcifediol,capsule,30 mikrogram
28106534620,lasmiditanesuccinate,tablet,100 mg
28106534720,lasmiditanesuccinate,tablet,200 mg
28106534520,lasmiditanesuccinate,tablet,50 mg
28105752716,cariprazinehydrochloride,capsule,1.5 mg
28105752816,cariprazinehydrochloride,capsule,3 mg
28105752916,cariprazinehydrochloride,capsule,4.5 mg
28105753016,cariprazinehydrochloride,capsule,6 mg
28101839896,interferonbeta-1a,inject,22 mikrogram/0.5 ml
28101840096,interferonbeta-1a,inject,44 mikrogram/0.5 ml
28103779405,interferonbeta-1a,inject,8.8 + 22 mikrogram
28104466408,interferonbeta-1a,inject,22 mikrogram/0.25 ml
28104391708,interferonbeta-1a,inject,22 mikrogram/0.5 ml
28104466508,interferonbeta-1a,inject,44 mikrogram/0.5 ml
28104466308,interferonbeta-1a,inject,8.8 mikrogram/0.1 ml
28106622121,interferonbeta-1a,inject,22 mikrogram/0.5 ml
28106622221,interferonbeta-1a,inject,44 mikrogram/0.5 ml
28106621521,interferonbeta-1a,inject,22 mikrogram
28106621721,interferonbeta-1a,inject,44 mikrogram
28106621621,interferonbeta-1a,inject,22 mikrogram
28106621821,interferonbeta-1a,inject,44 mikrogram
28106269119,luspatercept,powder,25 mg
28106269219,luspatercept,powder,75 mg
28106192418,"cilastatinsodium,imipenemmonohydrate,relebactammonohydrate",powder,500/500/250 mg
28104682610,meloxicam,inject,20 mg/ml
28104127707,fluoxetinehydrochloride,tablet,16 mg
28104127807,fluoxetinehydrochloride,tablet,32 mg
28104127907,fluoxetinehydrochloride,tablet,64 mg
28104127607,fluoxetinehydrochloride,tablet,8 mg
28103851805,glyceryltrinitrate,ointment,4 mg/g
28101942297,adapalene,cream,1 mg/g
28101713294,adapalene,gel,1 mg/g
28103002398,moroctocogalfa,powder,1.000 ie
28103349602,moroctocogalfa,powder,2.000 ie
28103002198,moroctocogalfa,powder,250 ie
28103002298,moroctocogalfa,powder,500 ie
28104687310,moroctocogalfa,powder,1000 iu
28104687410,moroctocogalfa,powder,2000 iu
28104687510,moroctocogalfa,powder,3000 iu
28104687210,moroctocogalfa,powder,500 iu
28104518009,moroctocogalfa,powder,1.000 ie
28104518109,moroctocogalfa,powder,2.000 ie
28104517809,moroctocogalfa,powder,250 ie
28104517909,moroctocogalfa,powder,500 ie
28105092312,moroctocogalfa,powder,250 ie
28105725816,nonacogbetapegol,powder,1000 ie
28105725916,nonacogbetapegol,powder,2000 ie
28106750522,nonacogbetapegol,powder,3000 ie
28105725716,nonacogbetapegol,powder,500 ie
28101915697,becaplermin,gel,100 mikrogram/g
28106311319,rilpivirine,inject,600 mg
28106581719,rilpivirine,inject,900 mg
28105691415,follitropindelta,inject,12 mikrogram
28105691515,follitropindelta,inject,36 mikrogram
28105691615,follitropindelta,inject,72 mikrogram
28106082517,follitropindelta,inject,12 mikrogram
28106083017,follitropindelta,inject,36 mikrogram
28106083117,follitropindelta,inject,72 mikrogram
28106031117,rifamycinsodium,tablet,200 mg
28106436720,acepromazinemaleate,gel,35 mg/ml
28103068599,zanamivir,powder,5 mg
28104022706,nabumetone,tablet,500 mg
28104188907,methylnaltrexonebromide,inject,12 mg /0.6 ml
28105952507,methylnaltrexonebromide,inject,12 mg/0.6 ml
28104754110,methylnaltrexonebromide,inject,8 mg /0.4 ml
28103230801,etriptanhydrobromide,tablet,20 mg
28103230901,etriptanhydrobromide,tablet,40 mg
28107054123,etriptanhydrobromide,tablet,40 mg
28105182412,oxycodonehydrochloride,tablet,10 mg
28105182512,oxycodonehydrochloride,tablet,15 mg
28107021123,oxycodonehydrochloride,tablet,15 mg
28107109224,oxycodonehydrochloride,tablet,15 mg
28105182612,oxycodonehydrochloride,tablet,20 mg
28105182712,oxycodonehydrochloride,tablet,30 mg
28107021823,oxycodonehydrochloride,tablet,30 mg
28105182812,oxycodonehydrochloride,tablet,40 mg
28105182312,oxycodonehydrochloride,tablet,5 mg
28105182912,oxycodonehydrochloride,tablet,60 mg
28105183012,oxycodonehydrochloride,tablet,80 mg
28105147812,"fluticasonefuroate,vilanterol",powder,184 mikrg + 22 mikrg
28105147712,"fluticasonefuroate,vilanterol",powder,92 mikrg + 22 mikrg
28103003198,infliximab,powder,100 mg
52610051193,"silverlentil,rootbark,extract",tablet,
28104641510,remifentanilhydrochloride,powder,1 mg
28104641610,remifentanilhydrochloride,powder,2 mg
28104641710,remifentanilhydrochloride,powder,5 mg
28104393408,remifentanilhydrochloride,powder,1 mg
28104393508,remifentanilhydrochloride,powder,2 mg
28104393608,remifentanilhydrochloride,powder,5 mg
28106641821,remifentanilhydrochloride,powder,1 mg
28106641921,remifentanilhydrochloride,powder,2 mg
28106642021,remifentanilhydrochloride,powder,5 mg
28106774922,remifentanilhydrochloride,powder,1 mg
28106775022,remifentanilhydrochloride,powder,2 mg
28106775222,remifentanilhydrochloride,powder,5 mg
28106458620,remifentanilhydrochloride,powder,1 mg
28106458720,remifentanilhydrochloride,powder,2 mg
28106458820,remifentanilhydrochloride,powder,5 mg
28103681504,galantaminehydrobromide,capsule,16 mg
28103681604,galantaminehydrobromide,capsule,24 mg
28103681404,galantaminehydrobromide,capsule,8 mg
28106193318,infliximab,inject,120 mg
28106193418,infliximab,inject,120 mg
28105055512,infliximab,powder,100 mg
28103151600,sevelamerhydrochloride,tablet,400 mg
28103151700,sevelamerhydrochloride,tablet,800 mg
28106551620,chondrogenicinducedequineallogeneicmesenchymalstemcellsofperipheralbloodorigin,inject,
28104321908,sevelamercarbonate,tablet,800 mg
28106023217,sevelamercarbonate,powder,0.8 g
28104322008,sevelamercarbonate,powder,1.6 g
28104322108,sevelamercarbonate,powder,2.4 g
28104438208,repaglinide,tablet,0.5 mg
28104438308,repaglinide,tablet,1 mg
28104438408,repaglinide,tablet,2 mg
28104849110,repaglinide,tablet,0.5 mg
28104849210,repaglinide,tablet,1 mg
28104849310,repaglinide,tablet,2 mg
28104410008,repaglinide,tablet,0.5 mg
28104410108,repaglinide,tablet,1 mg
28104410208,repaglinide,tablet,2 mg
28104410708,repaglinide,tablet,0.5 mg
28104410808,repaglinide,tablet,1 mg
28104410908,repaglinide,tablet,2 mg
28105697715,evolocumab,inject,420 mg/ml
28105504414,evolocumab,inject,140 mg
28105504514,evolocumab,inject,140 mg
28103344202,bordetellapertussisstrain10536filamentoushaemagglutinin(fha)bordetellapertussisstrain10536pertactin(prn/69kilodaltonoutermembraneprotein)bordetellapertussisstrain10536toxoidclostridiumtetanistrainbostonii60toxoidpoliovirustype1mahoneystrain(inactivated)poliovirustype2strainmef-1straininactivatedpoliovirustype3strainsaukettstraininactivated,inject,
28105773116,pentobarbitalsodium,inject,500 mg/ml
28106086218,porcineparvovirusviralprotein2(inactivated),inject,
28104081007,"florfenicol,flunixinmeglumine",inject,300+16.5 mg/ml
28104360908,prucalopridesuccinate,tablet,1 mg
28104361008,prucalopridesuccinate,tablet,2 mg
28104304408,sodiumpolystyrenesulphonate,powder,
28100587871,calciumpolystyrenesulfonate,powder,
28106285919,calciumpolystyrenesulfonate,powder,
28104654510,sodiumpolystyrenesulphonate,powder,
